Instance,Terminal,Layer,X location,Y location,Voltage
FILLER_50_85,VPWR,li1,45.5400,149.6000,1.798711
FILLER_50_83,VPWR,li1,43.9300,149.6000,1.798789
FILLER_50_64,VPWR,li1,36.8000,149.6000,1.798996
FILLER_50_43,VPWR,li1,25.5300,149.6000,1.799472
FILLER_50_7,VPWR,li1,8.9700,149.6000,1.799584
FILLER_50_3,VPWR,li1,7.8200,149.6000,1.799584
FILLER_49_382,VPWR,li1,182.6200,144.1600,1.799705
FILLER_49_370,VPWR,li1,178.4800,144.1600,1.799705
FILLER_49_358,VPWR,li1,172.9600,144.1600,1.799625
FILLER_49_337,VPWR,li1,160.7700,144.1600,1.799263
FILLER_49_335,VPWR,li1,159.8500,144.1600,1.799263
FILLER_49_277,VPWR,li1,133.6300,144.1600,1.798685
FILLER_49_265,VPWR,li1,130.1800,144.1600,1.798637
FILLER_49_237,VPWR,li1,115.4600,144.1600,1.798479
FILLER_49_225,VPWR,li1,111.7800,144.1600,1.798457
FILLER_49_211,VPWR,li1,103.5000,144.1600,1.798442
FILLER_49_198,VPWR,li1,97.5200,144.1600,1.798458
FILLER_49_186,VPWR,li1,91.7700,144.1600,1.798488
FILLER_49_178,VPWR,li1,89.2400,144.1600,1.798507
FILLER_49_167,VPWR,li1,82.5700,144.1600,1.798582
FILLER_49_159,VPWR,li1,80.5000,144.1600,1.798607
FILLER_49_133,VPWR,li1,68.0800,144.1600,1.798796
FILLER_49_121,VPWR,li1,61.8700,144.1600,1.798917
FILLER_49_113,VPWR,li1,59.3400,144.1600,1.798970
FILLER_49_111,VPWR,li1,56.8100,144.1600,1.799023
FILLER_49_107,VPWR,li1,55.6600,144.1600,1.799080
FILLER_49_98,VPWR,li1,51.2900,144.1600,1.799138
FILLER_49_89,VPWR,li1,47.1500,144.1600,1.799224
FILLER_49_57,VPWR,li1,33.5800,144.1600,1.799512
FILLER_49_54,VPWR,li1,30.8200,144.1600,1.799571
FILLER_49_35,VPWR,li1,23.4600,144.1600,1.799765
FILLER_49_29,VPWR,li1,19.0900,144.1600,1.799759
FILLER_49_23,VPWR,li1,17.4800,144.1600,1.799755
FILLER_48_385,VPWR,li1,183.3100,144.1600,1.799705
FILLER_48_377,VPWR,li1,180.7800,144.1600,1.799705
FILLER_48_365,VPWR,li1,176.1800,144.1600,1.799705
FILLER_48_363,VPWR,li1,172.7300,144.1600,1.799625
FILLER_48_355,VPWR,li1,170.6600,144.1600,1.799564
FILLER_48_335,VPWR,li1,161.4600,144.1600,1.799263
FILLER_48_309,VPWR,li1,149.0400,144.1600,1.798965
FILLER_48_293,VPWR,li1,141.6800,144.1600,1.798847
FILLER_48_281,VPWR,li1,135.4700,144.1600,1.798729
FILLER_48_273,VPWR,li1,132.9400,144.1600,1.798685
FILLER_48_248,VPWR,li1,120.5200,144.1600,1.798512
FILLER_48_209,VPWR,li1,101.8900,144.1600,1.798442
FILLER_48_197,VPWR,li1,96.8300,144.1600,1.798458
FILLER_48_170,VPWR,li1,85.1000,144.1600,1.798552
FILLER_48_158,VPWR,li1,80.9600,144.1600,1.798607
FILLER_48_141,VPWR,li1,72.2200,144.1600,1.798720
FILLER_48_134,VPWR,li1,68.5400,144.1600,1.798796
FILLER_48_121,VPWR,li1,62.1000,144.1600,1.798917
FILLER_48_109,VPWR,li1,58.4200,144.1600,1.799023
FILLER_48_97,VPWR,li1,52.9000,144.1600,1.799138
FILLER_48_85,VPWR,li1,47.3800,144.1600,1.799224
FILLER_48_80,VPWR,li1,43.2400,144.1600,1.799306
FILLER_48_68,VPWR,li1,38.1800,144.1600,1.799413
FILLER_48_56,VPWR,li1,34.0400,144.1600,1.799512
FILLER_48_49,VPWR,li1,28.5200,144.1600,1.799621
FILLER_48_41,VPWR,li1,26.2200,144.1600,1.799670
FILLER_48_22,VPWR,li1,17.0200,144.1600,1.799755
FILLER_48_9,VPWR,li1,9.8900,144.1600,1.799746
FILLER_48_3,VPWR,li1,8.2800,144.1600,1.799746
FILLER_47_387,VPWR,li1,183.7700,138.7200,1.799512
FILLER_47_381,VPWR,li1,182.1600,138.7200,1.799512
FILLER_47_369,VPWR,li1,178.0200,138.7200,1.799512
FILLER_47_357,VPWR,li1,172.5000,138.7200,1.799323
FILLER_47_335,VPWR,li1,159.8500,138.7200,1.798782
FILLER_47_314,VPWR,li1,150.1900,138.7200,1.798479
FILLER_47_293,VPWR,li1,140.5300,138.7200,1.798286
FILLER_47_281,VPWR,li1,137.5400,138.7200,1.798233
FILLER_47_276,VPWR,li1,133.4000,138.7200,1.798165
FILLER_47_261,VPWR,li1,126.9600,138.7200,1.798071
FILLER_47_249,VPWR,li1,122.8200,138.7200,1.798019
FILLER_47_237,VPWR,li1,117.3000,138.7200,1.797967
FILLER_47_225,VPWR,li1,111.7800,138.7200,1.797932
FILLER_47_221,VPWR,li1,107.8700,138.7200,1.797904
FILLER_47_189,VPWR,li1,95.2200,138.7200,1.797882
FILLER_47_147,VPWR,li1,73.3700,138.7200,1.798078
FILLER_47_135,VPWR,li1,70.3800,138.7200,1.798145
FILLER_47_113,VPWR,li1,57.9600,138.7200,1.798464
FILLER_47_108,VPWR,li1,56.1200,138.7200,1.798521
FILLER_47_82,VPWR,li1,43.4700,138.7200,1.798967
FILLER_47_76,VPWR,li1,41.8600,138.7200,1.798967
FILLER_47_64,VPWR,li1,37.7200,138.7200,1.799142
FILLER_47_44,VPWR,li1,25.9900,138.7200,1.799492
FILLER_47_36,VPWR,li1,23.9200,138.7200,1.799575
FILLER_47_26,VPWR,li1,18.4000,138.7200,1.799644
FILLER_47_9,VPWR,li1,9.8900,138.7200,1.799636
FILLER_47_3,VPWR,li1,8.2800,138.7200,1.799636
FILLER_46_385,VPWR,li1,183.3100,138.7200,1.799512
FILLER_46_377,VPWR,li1,180.7800,138.7200,1.799512
FILLER_46_365,VPWR,li1,176.1800,138.7200,1.799512
FILLER_46_358,VPWR,li1,171.5800,138.7200,1.799323
FILLER_46_337,VPWR,li1,160.7700,138.7200,1.798782
FILLER_46_329,VPWR,li1,158.7000,138.7200,1.798663
FILLER_46_304,VPWR,li1,146.2800,138.7200,1.798374
FILLER_46_278,VPWR,li1,135.2400,138.7200,1.798195
FILLER_46_257,VPWR,li1,123.9700,138.7200,1.798042
FILLER_46_253,VPWR,li1,122.8200,138.7200,1.798019
FILLER_46_237,VPWR,li1,115.9200,138.7200,1.797967
FILLER_46_195,VPWR,li1,95.4500,138.7200,1.797882
FILLER_46_187,VPWR,li1,93.3800,138.7200,1.797888
FILLER_46_174,VPWR,li1,86.4800,138.7200,1.797915
FILLER_46_161,VPWR,li1,80.5000,138.7200,1.797975
FILLER_46_99,VPWR,li1,51.2900,138.7200,1.798671
FILLER_46_85,VPWR,li1,45.3100,138.7200,1.798902
FILLER_46_83,VPWR,li1,43.9300,138.7200,1.798902
FILLER_46_77,VPWR,li1,42.3200,138.7200,1.798967
FILLER_46_53,VPWR,li1,30.1300,138.7200,1.799350
FILLER_46_42,VPWR,li1,25.5300,138.7200,1.799492
FILLER_46_34,VPWR,li1,23.0000,138.7200,1.799575
FILLER_46_7,VPWR,li1,8.9700,138.7200,1.799636
FILLER_46_3,VPWR,li1,7.8200,138.7200,1.799636
FILLER_45_382,VPWR,li1,182.6200,133.2800,1.799194
FILLER_45_370,VPWR,li1,178.4800,133.2800,1.799194
FILLER_45_358,VPWR,li1,172.9600,133.2800,1.798976
FILLER_45_335,VPWR,li1,159.8500,133.2800,1.797854
FILLER_45_329,VPWR,li1,158.2400,133.2800,1.797854
FILLER_45_301,VPWR,li1,144.9000,133.2800,1.797093
FILLER_45_278,VPWR,li1,133.8600,133.2800,1.796549
FILLER_45_225,VPWR,li1,109.4800,133.2800,1.795930
FILLER_45_196,VPWR,li1,95.9100,133.2800,1.795846
FILLER_45_185,VPWR,li1,91.0800,133.2800,1.795844
FILLER_45_175,VPWR,li1,86.2500,133.2800,1.795859
FILLER_45_169,VPWR,li1,84.6400,133.2800,1.795880
FILLER_45_129,VPWR,li1,65.0900,133.2800,1.796621
FILLER_45_125,VPWR,li1,63.9400,133.2800,1.796746
FILLER_45_113,VPWR,li1,60.2600,133.2800,1.796885
FILLER_45_110,VPWR,li1,56.5800,133.2800,1.797191
FILLER_45_84,VPWR,li1,46.9200,133.2800,1.797696
FILLER_45_75,VPWR,li1,40.4800,133.2800,1.798089
FILLER_45_62,VPWR,li1,34.2700,133.2800,1.798579
FILLER_45_45,VPWR,li1,26.4500,133.2800,1.799114
FILLER_45_35,VPWR,li1,22.5400,133.2800,1.799315
FILLER_45_23,VPWR,li1,18.8600,133.2800,1.799309
FILLER_44_385,VPWR,li1,183.3100,133.2800,1.799194
FILLER_44_377,VPWR,li1,180.7800,133.2800,1.799194
FILLER_44_365,VPWR,li1,176.1800,133.2800,1.799194
FILLER_44_363,VPWR,li1,172.7300,133.2800,1.798976
FILLER_44_355,VPWR,li1,170.6600,133.2800,1.798809
FILLER_44_342,VPWR,li1,163.7600,133.2800,1.798217
FILLER_44_309,VPWR,li1,148.1200,133.2800,1.797201
FILLER_44_307,VPWR,li1,146.9700,133.2800,1.797201
FILLER_44_301,VPWR,li1,145.3600,133.2800,1.797093
FILLER_44_279,VPWR,li1,134.3200,133.2800,1.796549
FILLER_44_251,VPWR,li1,121.2100,133.2800,1.796117
FILLER_44_245,VPWR,li1,119.6000,133.2800,1.796117
FILLER_44_234,VPWR,li1,113.6200,133.2800,1.795997
FILLER_44_197,VPWR,li1,97.9800,133.2800,1.795849
FILLER_44_194,VPWR,li1,95.2200,133.2800,1.795844
FILLER_44_138,VPWR,li1,69.4600,133.2800,1.796337
FILLER_44_128,VPWR,li1,64.6300,133.2800,1.796621
FILLER_44_120,VPWR,li1,62.5600,133.2800,1.796746
FILLER_44_99,VPWR,li1,51.2900,133.2800,1.797458
FILLER_44_93,VPWR,li1,48.9900,133.2800,1.797570
FILLER_44_63,VPWR,li1,34.7300,133.2800,1.798458
FILLER_44_53,VPWR,li1,30.8200,133.2800,1.798763
FILLER_44_29,VPWR,li1,19.7800,133.2800,1.799312
FILLER_44_26,VPWR,li1,17.9400,133.2800,1.799309
FILLER_44_18,VPWR,li1,15.6400,133.2800,1.799305
FILLER_44_3,VPWR,li1,8.2800,133.2800,1.799299
FILLER_43_387,VPWR,li1,183.7700,127.8400,1.799285
FILLER_43_381,VPWR,li1,182.1600,127.8400,1.799285
FILLER_43_369,VPWR,li1,178.0200,127.8400,1.799285
FILLER_43_357,VPWR,li1,172.5000,127.8400,1.799075
FILLER_43_300,VPWR,li1,144.4400,127.8400,1.797492
FILLER_43_287,VPWR,li1,137.7700,127.8400,1.797162
FILLER_43_281,VPWR,li1,136.1600,127.8400,1.797162
FILLER_43_279,VPWR,li1,134.0900,127.8400,1.797083
FILLER_43_249,VPWR,li1,120.9800,127.8400,1.796765
FILLER_43_237,VPWR,li1,117.3000,127.8400,1.796694
FILLER_43_225,VPWR,li1,111.7800,127.8400,1.796592
FILLER_43_178,VPWR,li1,87.8600,127.8400,1.796737
FILLER_43_167,VPWR,li1,82.5700,127.8400,1.796898
FILLER_43_159,VPWR,li1,80.5000,127.8400,1.797005
FILLER_43_147,VPWR,li1,75.9000,127.8400,1.797122
FILLER_43_125,VPWR,li1,63.4800,127.8400,1.797608
FILLER_43_113,VPWR,li1,60.2600,127.8400,1.797745
FILLER_43_73,VPWR,li1,39.3300,127.8400,1.798706
FILLER_43_64,VPWR,li1,35.6500,127.8400,1.798816
FILLER_43_23,VPWR,li1,16.3300,127.8400,1.799487
FILLER_43_15,VPWR,li1,14.2600,127.8400,1.799484
FILLER_43_3,VPWR,li1,9.6600,127.8400,1.799482
FILLER_42_385,VPWR,li1,183.3100,127.8400,1.799285
FILLER_42_377,VPWR,li1,180.7800,127.8400,1.799285
FILLER_42_365,VPWR,li1,176.1800,127.8400,1.799285
FILLER_42_362,VPWR,li1,172.5000,127.8400,1.799075
FILLER_42_324,VPWR,li1,155.0200,127.8400,1.797958
FILLER_42_309,VPWR,li1,148.3500,127.8400,1.797596
FILLER_42_307,VPWR,li1,146.9700,127.8400,1.797596
FILLER_42_303,VPWR,li1,145.8200,127.8400,1.797492
FILLER_42_279,VPWR,li1,134.7800,127.8400,1.797083
FILLER_42_253,VPWR,li1,123.2800,127.8400,1.796809
FILLER_42_250,VPWR,li1,120.9800,127.8400,1.796765
FILLER_42_242,VPWR,li1,118.6800,127.8400,1.796694
FILLER_42_212,VPWR,li1,104.4200,127.8400,1.796453
FILLER_42_197,VPWR,li1,97.0600,127.8400,1.796531
FILLER_42_192,VPWR,li1,94.7600,127.8400,1.796576
FILLER_42_170,VPWR,li1,84.1800,127.8400,1.796898
FILLER_42_136,VPWR,li1,69.0000,127.8400,1.797393
FILLER_42_114,VPWR,li1,58.4200,127.8400,1.797823
FILLER_42_106,VPWR,li1,56.1200,127.8400,1.797931
FILLER_42_93,VPWR,li1,48.7600,127.8400,1.798234
FILLER_42_85,VPWR,li1,46.4600,127.8400,1.798332
FILLER_42_83,VPWR,li1,43.9300,127.8400,1.798488
FILLER_42_79,VPWR,li1,42.7800,127.8400,1.798488
FILLER_42_67,VPWR,li1,39.1000,127.8400,1.798706
FILLER_42_49,VPWR,li1,28.2900,127.8400,1.799187
FILLER_42_25,VPWR,li1,17.7100,127.8400,1.799487
FILLER_42_14,VPWR,li1,12.8800,127.8400,1.799483
FILLER_42_6,VPWR,li1,8.7400,127.8400,1.799482
FILLER_41_387,VPWR,li1,183.7700,122.4000,1.799636
FILLER_41_375,VPWR,li1,180.7800,122.4000,1.799636
FILLER_41_363,VPWR,li1,175.2600,122.4000,1.799636
FILLER_41_337,VPWR,li1,161.9200,122.4000,1.799187
FILLER_41_332,VPWR,li1,159.1600,122.4000,1.799095
FILLER_41_281,VPWR,li1,135.2400,122.4000,1.798483
FILLER_41_274,VPWR,li1,132.9400,122.4000,1.798441
FILLER_41_221,VPWR,li1,107.8700,122.4000,1.798104
FILLER_41_181,VPWR,li1,90.6200,122.4000,1.798159
FILLER_41_169,VPWR,li1,86.0200,122.4000,1.798197
FILLER_41_167,VPWR,li1,82.5700,122.4000,1.798243
FILLER_41_156,VPWR,li1,77.7400,122.4000,1.798323
FILLER_41_144,VPWR,li1,74.5200,122.4000,1.798368
FILLER_41_113,VPWR,li1,57.9600,122.4000,1.798755
FILLER_41_106,VPWR,li1,55.6600,122.4000,1.798802
FILLER_41_94,VPWR,li1,51.5200,122.4000,1.798909
FILLER_41_82,VPWR,li1,46.0000,122.4000,1.799052
FILLER_41_61,VPWR,li1,33.8100,122.4000,1.799369
FILLER_41_57,VPWR,li1,32.6600,122.4000,1.799429
FILLER_41_47,VPWR,li1,27.6000,122.4000,1.799563
FILLER_41_34,VPWR,li1,21.3900,122.4000,1.799697
FILLER_40_385,VPWR,li1,183.3100,122.4000,1.799636
FILLER_40_377,VPWR,li1,180.7800,122.4000,1.799636
FILLER_40_365,VPWR,li1,176.1800,122.4000,1.799636
FILLER_40_338,VPWR,li1,162.3800,122.4000,1.799187
FILLER_40_293,VPWR,li1,140.9900,122.4000,1.798592
FILLER_40_251,VPWR,li1,121.2100,122.4000,1.798239
FILLER_40_209,VPWR,li1,102.1200,122.4000,1.798099
FILLER_40_194,VPWR,li1,95.2200,122.4000,1.798121
FILLER_40_186,VPWR,li1,92.9200,122.4000,1.798140
FILLER_40_165,VPWR,li1,81.6500,122.4000,1.798273
FILLER_40_141,VPWR,li1,71.3000,122.4000,1.798462
FILLER_40_117,VPWR,li1,60.0300,122.4000,1.798690
FILLER_40_109,VPWR,li1,57.5000,122.4000,1.798755
FILLER_40_97,VPWR,li1,52.9000,122.4000,1.798909
FILLER_40_85,VPWR,li1,47.3800,122.4000,1.799052
FILLER_40_81,VPWR,li1,43.4700,122.4000,1.799117
FILLER_40_73,VPWR,li1,40.9400,122.4000,1.799182
FILLER_40_53,VPWR,li1,32.6600,122.4000,1.799429
FILLER_40_41,VPWR,li1,27.1400,122.4000,1.799563
FILLER_40_29,VPWR,li1,21.6200,122.4000,1.799697
FILLER_40_3,VPWR,li1,7.3600,122.4000,1.799666
FILLER_39_382,VPWR,li1,182.6200,116.9600,1.799696
FILLER_39_370,VPWR,li1,178.4800,116.9600,1.799696
FILLER_39_335,VPWR,li1,159.8500,116.9600,1.799249
FILLER_39_327,VPWR,li1,157.7800,116.9600,1.799193
FILLER_39_314,VPWR,li1,150.1900,116.9600,1.798980
FILLER_39_302,VPWR,li1,147.2000,116.9600,1.798928
FILLER_39_290,VPWR,li1,141.6800,116.9600,1.798849
FILLER_39_272,VPWR,li1,132.4800,116.9600,1.798697
FILLER_39_261,VPWR,li1,126.0400,116.9600,1.798621
FILLER_39_225,VPWR,li1,111.7800,116.9600,1.798506
FILLER_39_221,VPWR,li1,107.8700,116.9600,1.798483
FILLER_39_209,VPWR,li1,104.4200,116.9600,1.798470
FILLER_39_188,VPWR,li1,92.2300,116.9600,1.798468
FILLER_39_182,VPWR,li1,90.6200,116.9600,1.798485
FILLER_39_169,VPWR,li1,84.1800,116.9600,1.798526
FILLER_39_165,VPWR,li1,82.1100,116.9600,1.798542
FILLER_39_155,VPWR,li1,77.0500,116.9600,1.798620
FILLER_39_151,VPWR,li1,75.9000,116.9600,1.798620
FILLER_39_139,VPWR,li1,72.2200,116.9600,1.798666
FILLER_39_129,VPWR,li1,65.0900,116.9600,1.798800
FILLER_39_125,VPWR,li1,63.9400,116.9600,1.798800
FILLER_39_113,VPWR,li1,60.2600,116.9600,1.798880
FILLER_39_104,VPWR,li1,55.2000,116.9600,1.798992
FILLER_39_92,VPWR,li1,48.0700,116.9600,1.799183
FILLER_39_84,VPWR,li1,44.8500,116.9600,1.799256
FILLER_39_80,VPWR,li1,42.5500,116.9600,1.799297
FILLER_39_74,VPWR,li1,40.2500,116.9600,1.799344
FILLER_39_62,VPWR,li1,36.8000,116.9600,1.799408
FILLER_39_55,VPWR,li1,31.0500,116.9600,1.799541
FILLER_39_47,VPWR,li1,28.9800,116.9600,1.799588
FILLER_39_41,VPWR,li1,24.6100,116.9600,1.799719
FILLER_39_37,VPWR,li1,23.4600,116.9600,1.799719
FILLER_39_25,VPWR,li1,19.7800,116.9600,1.799763
FILLER_39_13,VPWR,li1,14.2600,116.9600,1.799763
FILLER_38_385,VPWR,li1,183.3100,116.9600,1.799696
FILLER_38_377,VPWR,li1,180.7800,116.9600,1.799696
FILLER_38_365,VPWR,li1,176.1800,116.9600,1.799696
FILLER_38_363,VPWR,li1,172.7300,116.9600,1.799614
FILLER_38_341,VPWR,li1,162.8400,116.9600,1.799330
FILLER_38_333,VPWR,li1,160.5400,116.9600,1.799249
FILLER_38_309,VPWR,li1,148.5800,116.9600,1.798980
FILLER_38_307,VPWR,li1,146.9700,116.9600,1.798928
FILLER_38_303,VPWR,li1,145.8200,116.9600,1.798928
FILLER_38_261,VPWR,li1,125.8100,116.9600,1.798621
FILLER_38_253,VPWR,li1,123.7400,116.9600,1.798601
FILLER_38_240,VPWR,li1,118.6800,116.9600,1.798547
FILLER_38_230,VPWR,li1,111.5500,116.9600,1.798506
FILLER_38_217,VPWR,li1,105.5700,116.9600,1.798470
FILLER_38_197,VPWR,li1,97.9800,116.9600,1.798458
FILLER_38_182,VPWR,li1,89.7000,116.9600,1.798485
FILLER_38_174,VPWR,li1,87.4000,116.9600,1.798502
FILLER_38_150,VPWR,li1,75.4400,116.9600,1.798620
FILLER_38_99,VPWR,li1,51.2900,116.9600,1.799080
FILLER_38_85,VPWR,li1,45.0800,116.9600,1.799256
FILLER_38_62,VPWR,li1,34.5000,116.9600,1.799498
FILLER_38_38,VPWR,li1,23.2300,116.9600,1.799763
FILLER_38_32,VPWR,li1,21.6200,116.9600,1.799763
FILLER_38_27,VPWR,li1,18.1700,116.9600,1.799763
FILLER_38_21,VPWR,li1,16.5600,116.9600,1.799763
FILLER_38_15,VPWR,li1,13.1100,116.9600,1.799763
FILLER_38_3,VPWR,li1,9.6600,116.9600,1.799763
FILLER_37_387,VPWR,li1,183.7700,111.5200,1.799602
FILLER_37_381,VPWR,li1,182.1600,111.5200,1.799602
FILLER_37_369,VPWR,li1,178.0200,111.5200,1.799602
FILLER_37_357,VPWR,li1,172.5000,111.5200,1.799430
FILLER_37_335,VPWR,li1,159.8500,111.5200,1.798996
FILLER_37_323,VPWR,li1,156.8600,111.5200,1.798852
FILLER_37_301,VPWR,li1,144.4400,111.5200,1.798467
FILLER_37_279,VPWR,li1,134.0900,111.5200,1.798214
FILLER_37_275,VPWR,li1,132.9400,111.5200,1.798214
FILLER_37_225,VPWR,li1,109.2500,111.5200,1.797997
FILLER_37_221,VPWR,li1,107.8700,111.5200,1.797997
FILLER_37_180,VPWR,li1,88.5500,111.5200,1.798054
FILLER_37_169,VPWR,li1,83.7200,111.5200,1.798119
FILLER_37_167,VPWR,li1,82.5700,111.5200,1.798119
FILLER_37_161,VPWR,li1,80.9600,111.5200,1.798156
FILLER_37_113,VPWR,li1,59.3400,111.5200,1.798576
FILLER_37_111,VPWR,li1,56.8100,111.5200,1.798641
FILLER_37_107,VPWR,li1,55.6600,111.5200,1.798714
FILLER_37_42,VPWR,li1,25.3000,111.5200,1.799538
FILLER_37_11,VPWR,li1,11.0400,111.5200,1.799674
FILLER_37_7,VPWR,li1,8.9700,111.5200,1.799674
FILLER_37_3,VPWR,li1,7.8200,111.5200,1.799674
FILLER_36_385,VPWR,li1,183.3100,111.5200,1.799602
FILLER_36_377,VPWR,li1,180.7800,111.5200,1.799602
FILLER_36_365,VPWR,li1,176.1800,111.5200,1.799602
FILLER_36_363,VPWR,li1,172.7300,111.5200,1.799430
FILLER_36_357,VPWR,li1,171.1200,111.5200,1.799430
FILLER_36_345,VPWR,li1,166.9800,111.5200,1.799265
FILLER_36_333,VPWR,li1,161.4600,111.5200,1.798996
FILLER_36_321,VPWR,li1,155.9400,111.5200,1.798852
FILLER_36_282,VPWR,li1,136.6200,111.5200,1.798284
FILLER_36_239,VPWR,li1,115.6900,111.5200,1.798018
FILLER_36_233,VPWR,li1,114.0800,111.5200,1.798018
FILLER_36_209,VPWR,li1,102.5800,111.5200,1.798006
FILLER_36_197,VPWR,li1,98.9000,111.5200,1.798013
FILLER_36_194,VPWR,li1,95.2200,111.5200,1.798019
FILLER_36_186,VPWR,li1,92.9200,111.5200,1.798023
FILLER_36_155,VPWR,li1,77.2800,111.5200,1.798193
FILLER_36_145,VPWR,li1,72.4500,111.5200,1.798301
FILLER_36_141,VPWR,li1,71.3000,111.5200,1.798301
FILLER_36_134,VPWR,li1,68.5400,111.5200,1.798359
FILLER_36_122,VPWR,li1,64.4000,111.5200,1.798445
FILLER_36_101,VPWR,li1,52.2100,111.5200,1.798763
FILLER_36_97,VPWR,li1,51.0600,111.5200,1.798818
FILLER_36_85,VPWR,li1,47.3800,111.5200,1.798921
FILLER_36_82,VPWR,li1,43.7000,111.5200,1.799006
FILLER_36_70,VPWR,li1,40.4800,111.5200,1.799073
FILLER_36_64,VPWR,li1,35.1900,111.5200,1.799261
FILLER_36_45,VPWR,li1,26.4500,111.5200,1.799538
FILLER_36_39,VPWR,li1,24.8400,111.5200,1.799538
FILLER_36_27,VPWR,li1,18.1700,111.5200,1.799678
FILLER_36_23,VPWR,li1,17.0200,111.5200,1.799678
FILLER_35_384,VPWR,li1,183.0800,106.0800,1.799662
FILLER_35_372,VPWR,li1,179.4000,106.0800,1.799662
FILLER_35_360,VPWR,li1,173.8800,106.0800,1.799596
FILLER_35_348,VPWR,li1,168.3600,106.0800,1.799483
FILLER_35_337,VPWR,li1,161.0000,106.0800,1.799288
FILLER_35_335,VPWR,li1,159.8500,106.0800,1.799288
FILLER_35_315,VPWR,li1,150.8800,106.0800,1.799136
FILLER_35_303,VPWR,li1,147.6600,106.0800,1.799090
FILLER_35_293,VPWR,li1,140.5300,106.0800,1.799031
FILLER_35_281,VPWR,li1,137.5400,106.0800,1.799018
FILLER_35_279,VPWR,li1,134.0900,106.0800,1.798998
FILLER_35_273,VPWR,li1,132.4800,106.0800,1.798998
FILLER_35_261,VPWR,li1,128.3400,106.0800,1.798981
FILLER_35_249,VPWR,li1,122.8200,106.0800,1.798961
FILLER_35_237,VPWR,li1,117.3000,106.0800,1.798955
FILLER_35_225,VPWR,li1,111.7800,106.0800,1.798947
FILLER_35_223,VPWR,li1,108.3300,106.0800,1.798951
FILLER_35_217,VPWR,li1,106.7200,106.0800,1.798954
FILLER_35_205,VPWR,li1,102.5800,106.0800,1.798961
FILLER_35_193,VPWR,li1,97.0600,106.0800,1.798974
FILLER_35_181,VPWR,li1,91.5400,106.0800,1.798988
FILLER_35_169,VPWR,li1,86.0200,106.0800,1.799016
FILLER_35_167,VPWR,li1,82.5700,106.0800,1.799042
FILLER_35_161,VPWR,li1,80.9600,106.0800,1.799065
FILLER_35_149,VPWR,li1,76.8200,106.0800,1.799101
FILLER_35_137,VPWR,li1,71.3000,106.0800,1.799173
FILLER_35_125,VPWR,li1,65.7800,106.0800,1.799246
FILLER_35_113,VPWR,li1,60.2600,106.0800,1.799318
FILLER_35_111,VPWR,li1,56.8100,106.0800,1.799363
FILLER_35_107,VPWR,li1,55.6600,106.0800,1.799390
FILLER_35_97,VPWR,li1,50.3700,106.0800,1.799449
FILLER_35_83,VPWR,li1,43.9300,106.0800,1.799538
FILLER_35_75,VPWR,li1,41.8600,106.0800,1.799566
FILLER_35_63,VPWR,li1,37.2600,106.0800,1.799633
FILLER_35_54,VPWR,li1,30.8200,106.0800,1.799720
FILLER_35_42,VPWR,li1,27.6000,106.0800,1.799765
FILLER_35_21,VPWR,li1,15.4100,106.0800,1.799843
FILLER_35_15,VPWR,li1,13.8000,106.0800,1.799843
FILLER_35_3,VPWR,li1,9.6600,106.0800,1.799841
FILLER_34_385,VPWR,li1,183.3100,106.0800,1.799662
FILLER_34_362,VPWR,li1,172.5000,106.0800,1.799596
FILLER_34_329,VPWR,li1,157.0900,106.0800,1.799238
FILLER_34_305,VPWR,li1,146.5100,106.0800,1.799090
FILLER_34_277,VPWR,li1,134.7800,106.0800,1.799006
FILLER_34_265,VPWR,li1,130.1800,106.0800,1.798988
FILLER_34_240,VPWR,li1,118.6800,106.0800,1.798955
FILLER_34_222,VPWR,li1,109.0200,106.0800,1.798951
FILLER_34_209,VPWR,li1,102.5800,106.0800,1.798961
FILLER_34_197,VPWR,li1,98.9000,106.0800,1.798970
FILLER_34_195,VPWR,li1,95.4500,106.0800,1.798981
FILLER_34_191,VPWR,li1,94.3000,106.0800,1.798981
FILLER_34_149,VPWR,li1,74.5200,106.0800,1.799131
FILLER_34_141,VPWR,li1,72.2200,106.0800,1.799173
FILLER_34_137,VPWR,li1,69.2300,106.0800,1.799200
FILLER_34_129,VPWR,li1,66.7000,106.0800,1.799246
FILLER_34_117,VPWR,li1,62.1000,106.0800,1.799294
FILLER_34_93,VPWR,li1,48.5300,106.0800,1.799475
FILLER_34_76,VPWR,li1,40.9400,106.0800,1.799601
FILLER_34_70,VPWR,li1,37.9500,106.0800,1.799633
FILLER_34_37,VPWR,li1,22.7700,106.0800,1.799848
FILLER_34_33,VPWR,li1,21.6200,106.0800,1.799848
FILLER_34_27,VPWR,li1,18.1700,106.0800,1.799845
FILLER_34_23,VPWR,li1,17.0200,106.0800,1.799845
FILLER_33_387,VPWR,li1,183.7700,100.6400,1.799522
FILLER_33_383,VPWR,li1,182.6200,100.6400,1.799522
FILLER_33_371,VPWR,li1,178.9400,100.6400,1.799522
FILLER_33_337,VPWR,li1,161.0000,100.6400,1.798927
FILLER_33_335,VPWR,li1,159.8500,100.6400,1.798841
FILLER_33_331,VPWR,li1,158.7000,100.6400,1.798841
FILLER_33_309,VPWR,li1,148.1200,100.6400,1.798481
